Master Plan Ref.,Area,Branch,Order Ref.,BP Order ID,Customer,Project,Order QTY,Delivered QTY,Structural Element,Operator,Plant ID,Batch Report ID,DN ID,QTY,Driver ID,TM ID,Loading Date,Loading Time,Mix Design,Mix Code,Slump,Concrete Temperature,Water/Cement Ratio,Main Placement Method,Additional Placement Equipement,Pumping Equipment,MP ID,Approval Remarks,DN Type,DN Status
4,0,0,89,0.1440549507861689,0.4315440282379012,-0.6070334177752433,-0.9724308269550789,-0.7035112338862679,3,0,1,-0.9860019389942907,762,-3.1249199284254914,21,3,3,493,70,81,5,0.06180970272154841,-0.20771658192226036,1,0,0,6,7,0,3
4,0,0,102,0.39150564132941007,0.4315440282379012,-0.6070334177752433,-1.0358643335033921,-0.7930987077024649,11,0,1,-0.985462416606813,831,-2.0231786185378056,30,29,3,878,60,72,5,0.06180970272154841,0.3186490060229966,1,0,0,6,7,0,3
4,0,0,88,0.12502028228284268,-2.3172606607146227,1.6473557501150973,-1.039036008830808,-0.8030528714598202,5,0,1,-0.9860094323607834,761,-3.1249199284254914,58,34,3,487,15,9,5,0.06180970272154841,1.2397887849271956,2,3,2,13,7,0,3
4,0,0,92,0.20115895629614763,0.4315440282379012,-0.6070334177752433,-0.9724308269550789,-0.7134653976436232,10,1,0,1.0148992619982768,324,-2.0231786185378056,49,9,3,667,54,68,5,0.06180970272154841,1.2397887849271956,1,0,0,6,7,0,3
4,0,0,92,0.20115895629614763,0.4315440282379012,-0.6070334177752433,-0.9724308269550789,-0.7781674620664321,10,0,1,-0.985814604831972,786,-0.37056665370627667,23,13,3,625,54,68,5,0.06180970272154841,1.2397887849271956,1,0,0,6,7,2,3
4,0,0,92,0.20115895629614763,0.4315440282379012,-0.6070334177752433,-0.9724308269550789,-0.7383508070370112,10,0,1,-0.9857996180989865,788,-0.37056665370627667,58,34,3,639,54,68,5,0.06180970272154841,1.2397887849271956,1,0,0,6,7,2,3
6,0,0,158,1.571655088535637,0.4315440282358967,-0.6070334423360315,-0.8423921385310364,-0.6039695963127156,3,1,0,1.0163454817313768,506,0.7311746561814092,50,11,6,278,73,63,9,0.06180970272154841,-1.3920391547990871,1,0,0,2,7,0,3
6,0,0,158,1.571655088535637,0.4315440282358967,-0.6070334423360315,-0.8423921385310364,-0.7781674620664321,3,0,1,-0.9842260111355099,985,-0.37056665370627667,21,3,5,957,73,63,9,0.06180970272154841,-1.3920391547990871,1,0,0,2,7,0,3
6,0,0,158,1.571655088535637,0.4315440282358967,-0.6070334423360315,-0.8423921385310364,-0.7433278889156888,3,1,0,1.0161131873701017,477,-0.9214373086501196,61,31,6,70,73,63,9,0.06180970272154841,-1.3920391547990871,1,0,0,2,7,0,3
6,0,0,158,1.571655088535637,0.4315440282358967,-0.6070334423360315,-0.8423921385310364,-0.5293133681325514,3,0,1,-0.9838438494443797,1035,-2.0231786185378056,7,8,6,359,73,63,9,0.06180970272154841,-1.3920391547990871,1,0,0,2,7,0,3
6,0,0,158,1.571655088535637,0.4315440282358967,-0.6070334423360315,-0.8423921385310364,-0.5541987775259395,3,0,1,-0.983866329543858,1032,0.7311746561814092,11,12,6,339,73,63,9,0.06180970272154841,-1.3920391547990871,1,0,0,2,7,0,3
6,0,0,158,1.571655088535637,0.4315440282358967,-0.6070334423360315,-0.8423921385310364,-0.6935570701289127,3,0,1,-0.9839937167742348,1015,0.7311746561814092,15,20,6,188,73,63,9,0.06180970272154841,-1.3920391547990871,1,0,0,2,7,0,3
6,0,0,158,1.571655088535637,0.4315440282358967,-0.6070334423360315,-0.8423921385310364,-0.6537404150994918,3,0,1,-0.9839337698422927,1023,-0.37056665370627667,5,4,6,256,73,63,9,0.06180970272154841,-1.3920391547990871,1,0,0,2,7,0,3
2,0,0,46,-0.8076784743801432,0.4315440282380877,-0.6070334154905188,-0.9660874763002475,-0.7483049707943664,3,2,1,-0.9868037292090145,659,-1.4723079635939627,45,6,1,788,11,52,5,0.06180970272154841,2.0293371668450795,1,0,0,11,7,0,3
2,0,0,46,-0.8076784743801432,0.4315440282380877,-0.6070334154905188,-0.9660874763002475,-0.7781674620664321,3,2,1,-0.986878662873942,649,-0.37056665370627667,2,19,1,724,11,52,5,0.06180970272154841,2.0293371668450795,1,0,0,11,7,0,3
6,0,0,150,1.4003430720057009,0.43154402824009225,-0.6070333909297305,-0.9629158009728318,-0.7781674620664321,3,1,0,1.015805959343899,438,-0.37056665370627667,57,29,5,388,69,24,5,0.06180970272154841,-0.7340821698675166,1,0,0,12,7,0,3
6,0,0,150,1.4003430720057009,0.43154402824009225,-0.6070333909297305,-0.9629158009728318,-0.7333737251583335,3,1,0,1.0158434261763627,444,0.1803040012375663,36,28,5,455,69,24,5,0.06180970272154841,-0.7340821698675166,1,0,0,12,7,0,3
6,0,0,150,1.4003430720057009,0.43154402824009225,-0.6070333909297305,-0.9629158009728318,-0.6935570701289127,3,1,0,1.0158733996423337,447,-0.37056665370627667,40,0,5,527,69,24,5,0.06180970272154841,-0.7340821698675166,1,0,0,12,7,0,3
2,0,0,50,-0.7125051318635119,0.4315440282360832,-0.6070334383377637,-0.9565724503180005,-0.7682132983090768,11,1,0,1.0132432280033798,118,0.7311746561814092,14,33,1,893,30,15,8,0.06180970272154841,-0.4708993758948881,2,3,2,13,7,0,3
2,0,0,50,-0.7125051318635119,0.4315440282360832,-0.6070334383377637,-0.9565724503180005,-0.6686716607355245,11,0,1,-0.9867213021775944,670,0.7311746561814092,46,20,2,10,30,15,8,0.06180970272154841,-0.4708993758948881,2,3,2,13,7,0,3
2,0,0,50,-0.7125051318635119,0.4315440282360832,-0.6070334383377637,-0.9565724503180005,-0.7184424795223007,11,1,0,1.0133031749353218,123,0.7311746561814092,49,9,1,963,30,15,8,0.06180970272154841,-0.4708993758948881,2,3,2,13,7,0,3
6,0,0,159,1.5906897570389633,0.4315440282358967,-0.6070334423360315,-0.9692591516276632,-0.7682132983090768,3,0,1,-0.9841960376695389,990,0.7311746561814092,10,6,5,994,73,63,9,0.06180970272154841,-1.3920391547990871,1,0,0,12,7,0,3
4,0,0,111,0.5818523263626725,0.4315440282360832,-0.607033440051307,-1.0136626062114826,-0.7582591345517217,1,1,0,1.0153563573543343,382,-2.5740492734816485,45,6,4,143,39,1,1,0.06180970272154841,-0.7340821698675166,1,0,0,6,7,0,3
4,0,0,111,0.5818523263626725,0.4315440282360832,-0.607033440051307,-1.0136626062114826,-0.7781674620664321,1,0,1,-0.9852750824444944,855,-0.37056665370627667,2,19,4,112,39,1,1,0.06180970272154841,-0.7340821698675166,1,0,0,6,7,0,3
4,0,0,91,0.1821242877928214,0.4315440282369223,-0.6070334297700468,-0.9629158009728318,-0.7383508070370112,14,1,0,1.0148767818987985,321,-1.4723079635939627,27,5,3,624,62,42,3,0.06180970272154841,-0.3393079789085739,1,0,0,9,7,0,3
4,0,0,91,0.1821242877928214,0.4315440282369223,-0.6070334297700468,-0.9629158009728318,-0.7184424795223007,14,0,1,-0.9858071114654793,787,-2.5740492734816485,51,35,3,630,62,42,3,0.06180970272154841,-0.3393079789085739,1,0,0,9,7,0,3
4,0,0,91,0.1821242877928214,0.4315440282369223,-0.6070334297700468,-0.9629158009728318,-0.7682132983090768,14,0,1,-0.9858670583974213,779,0.7311746561814092,16,24,3,585,62,42,3,0.06180970272154841,-0.3393079789085739,1,0,0,9,7,0,3
5,0,0,120,0.7721990113959348,-2.317260660712665,1.647355752399822,-1.0358643335033921,-0.7930987077024649,14,2,1,-0.9850952416486684,879,-2.0231786185378056,25,1,4,459,7,4,5,0.06180970272154841,2.0293371668450795,2,3,2,13,7,0,3
5,0,0,143,1.2671003924824171,0.4315440282379012,-0.6070334177752433,-1.0009759049018199,-0.7433278889156888,1,0,1,-0.9844583054967849,956,-3.6757905833693343,28,5,4,945,59,71,5,0.06180970272154841,0.976605990954567,1,0,0,12,7,0,3
5,0,0,135,1.095788375952481,0.4315440282379012,-0.6070334177752433,-1.0104909308840668,-0.7781674620664321,14,0,1,-0.9846531330255964,932,-0.37056665370627667,5,4,4,827,59,71,5,0.06180970272154841,0.976605990954567,1,0,0,12,7,0,3
5,0,0,135,1.095788375952481,0.4315440282379012,-0.6070334177752433,-1.0104909308840668,-0.753282052673044,14,0,1,-0.9846456396591037,933,-2.0231786185378056,29,25,4,833,59,71,5,0.06180970272154841,0.976605990954567,1,0,0,12,7,0,3
6,0,0,155,1.495516414522332,0.431544028239999,-0.6070333920720928,-0.9978042295744042,-0.7433278889156888,5,0,1,-0.984278464700959,978,-2.0231786185378056,5,4,5,908,15,9,5,0.06180970272154841,1.2397887849271956,1,0,0,11,7,0,3
6,0,0,155,1.495516414522332,0.431544028239999,-0.6070333920720928,-0.9978042295744042,-0.7682132983090768,5,1,0,1.0158808930088266,448,0.7311746561814092,32,30,5,864,15,9,5,0.06180970272154841,1.2397887849271956,1,0,0,11,7,0,3
5,0,0,130,0.9625456964291973,0.43154402823617644,-0.6070334389089448,-0.7662719306730604,-0.5442446137685842,10,1,0,1.0157609991449426,433,0.7311746561814092,60,10,4,764,67,12,5,0.06180970272154841,-0.07612518493594612,1,0,0,9,7,0,3
5,0,0,130,0.9625456964291973,0.43154402823617644,-0.6070334389089448,-0.7662719306730604,-0.688579988250235,10,1,0,1.015693558846508,423,-0.37056665370627667,12,17,4,721,67,12,5,0.06180970272154841,-0.07612518493594612,1,0,0,9,7,0,3
5,0,0,130,0.9625456964291973,0.43154402823617644,-0.6070334389089448,-0.7662719306730604,-0.6487633332208141,10,1,0,1.0157085455794934,425,-0.37056665370627667,34,1,4,731,67,12,5,0.06180970272154841,-0.07612518493594612,1,0,0,9,7,0,3
5,0,0,130,0.9625456964291973,0.43154402823617644,-0.6070334389089448,-0.7662719306730604,-0.7682132983090768,10,2,1,-0.9848030003554513,916,0.7311746561814092,56,2,4,709,67,12,5,0.06180970272154841,-0.07612518493594612,1,0,0,9,7,0,3
5,0,0,130,0.9625456964291973,0.43154402823617644,-0.6070334389089448,-0.7662719306730604,-0.4646113037097424,10,2,1,-0.9847280666905238,924,-0.37056665370627667,46,20,4,799,67,12,5,0.06180970272154841,-0.07612518493594612,1,0,0,9,7,0,3
5,0,0,130,0.9625456964291973,0.43154402823617644,-0.6070334389089448,-0.7662719306730604,-0.5044279587391634,10,1,0,1.0157684925114354,434,-0.37056665370627667,5,4,4,767,67,12,5,0.06180970272154841,-0.07612518493594612,1,0,0,9,7,0,3
5,0,0,130,0.9625456964291973,0.43154402823617644,-0.6070334389089448,-0.7662719306730604,-0.5940154325553604,10,1,0,1.0157385190454644,430,1.282045311125252,62,12,4,753,67,12,5,0.06180970272154841,-0.07612518493594612,1,0,0,9,7,0,3
5,0,0,130,0.9625456964291973,0.43154402823617644,-0.6070334389089448,-0.7662719306730604,-0.41484048492296627,10,2,1,-0.9847055865910456,925,0.7311746561814092,52,11,4,804,67,12,5,0.06180970272154841,-0.07612518493594612,1,0,0,9,7,0,3
5,0,0,130,0.9625456964291973,0.43154402823617644,-0.6070334389089448,-0.7662719306730604,-0.7283966432796559,10,1,0,1.015686065480015,422,-0.37056665370627667,21,3,4,711,67,12,5,0.06180970272154841,-0.07612518493594612,1,0,0,9,7,0,3
5,0,0,112,0.6008869948659987,0.4315440282358967,-0.6070334423360315,-0.9565724503180005,-0.7781674620664321,10,1,0,1.0155811583491166,411,-0.37056665370627667,21,3,4,304,50,62,9,0.06180970272154841,-1.1288563608264586,0,3,2,13,7,0,3
5,0,0,112,0.6008869948659987,0.4315440282358967,-0.6070334423360315,-0.9565724503180005,-0.7383508070370112,10,1,0,1.015596145082102,412,-0.37056665370627667,23,13,4,308,50,62,9,0.06180970272154841,-1.1288563608264586,0,3,2,13,7,0,3
1,0,0,26,-1.2074065129499942,0.4315440282379012,-0.6070334177752433,-0.9565724503180005,-0.7283966432796559,12,1,0,1.0131383208724813,108,-0.37056665370627667,12,17,1,107,70,81,5,0.06180970272154841,-0.20771658192226036,1,0,0,11,7,0,3
1,0,0,26,-1.2074065129499942,0.4315440282379012,-0.6070334177752433,-0.9565724503180005,-0.7682132983090768,12,1,0,1.0130558938410612,97,0.7311746561814092,29,25,1,35,70,81,5,0.06180970272154841,-0.20771658192226036,1,0,0,11,7,0,3
1,0,0,26,-1.2074065129499942,0.4315440282379012,-0.6070334177752433,-0.9565724503180005,-0.7084883157649455,12,1,0,1.0131682943384523,112,-2.5740492734816485,50,11,1,159,70,81,5,0.06180970272154841,-0.20771658192226036,1,0,0,11,7,0,3
1,0,0,16,-1.416787866486583,0.4315440282372486,1.6473557409761994,-0.9407140736809222,-0.7682132983090768,3,2,1,-0.9875155990258254,573,0.7311746561814092,45,6,0,768,44,5,5,0.06180970272154841,-0.6024907728812023,1,0,0,11,9,0,3
1,0,0,16,-1.416787866486583,0.4315440282372486,1.6473557409761994,-0.9407140736809222,-0.7184424795223007,3,1,0,1.0127786392808296,60,0.7311746561814092,46,20,0,800,44,5,5,0.06180970272154841,-0.6024907728812023,1,0,0,11,9,0,3
1,0,0,16,-1.416787866486583,0.4315440282372486,1.6473557409761994,-0.9407140736809222,-0.6686716607355245,3,1,0,1.0128161061132932,65,0.7311746561814092,18,32,0,826,44,5,5,0.06180970272154841,-0.6024907728812023,1,0,0,11,9,0,3
1,0,0,16,-1.416787866486583,0.4315440282372486,1.6473557409761994,-0.9407140736809222,-0.6537404150994918,3,1,0,1.012913519877699,78,-3.1249199284254914,24,35,0,896,44,5,5,0.06180970272154841,-0.6024907728812023,1,0,0,11,9,0,3
3,0,0,65,-0.4079504358102921,0.4315440282357569,-0.6070334434783937,-0.5283962811168853,-0.38995507552957825,14,1,0,1.0139550978201908,202,0.1803040012375663,40,0,2,635,25,33,5,0.06180970272154841,0.05546621205036811,1,0,0,0,5,0,3
3,0,0,65,-0.4079504358102921,0.4315440282357569,-0.6070334434783937,-0.5283962811168853,-0.6437862513421365,14,1,0,1.0138426973227996,188,-0.37056665370627667,48,31,2,564,25,33,5,0.06180970272154841,0.05546621205036811,1,0,0,0,5,0,3
3,0,0,65,-0.4079504358102921,0.4315440282357569,-0.6070334434783937,-0.5283962811168853,-0.7731903801877544,14,1,0,1.0137977371238431,183,0.1803040012375663,58,34,2,534,25,33,5,0.06180970272154841,0.05546621205036811,1,0,0,0,5,0,3
3,0,0,65,-0.4079504358102921,0.4315440282357569,-0.6070334434783937,-0.5283962811168853,-0.17096347286776323,14,2,1,-0.9865939149472176,684,-0.37056665370627667,24,35,2,689,25,33,5,0.06180970272154841,0.05546621205036811,1,0,0,0,5,0,3
3,0,0,65,-0.4079504358102921,0.4315440282357569,-0.6070334434783937,-0.5283962811168853,-0.08137599905156619,14,2,1,-0.9865489547482612,690,0.7311746561814092,18,32,2,728,25,33,5,0.06180970272154841,0.05546621205036811,1,0,0,0,5,0,3
3,0,0,65,-0.4079504358102921,0.4315440282357569,-0.6070334434783937,-0.5283962811168853,-0.3103217654707364,14,1,0,1.0139700845531763,204,0.1803040012375663,58,34,2,640,25,33,5,0.06180970272154841,0.05546621205036811,1,0,0,0,5,0,3
3,0,0,65,-0.4079504358102921,0.4315440282357569,-0.6070334434783937,-0.5283962811168853,-0.7234195614009783,14,1,0,1.0138127238568286,184,0.7311746561814092,47,10,2,543,25,33,5,0.06180970272154841,0.05546621205036811,1,0,0,0,5,2,3
3,0,0,65,-0.4079504358102921,0.4315440282357569,-0.6070334434783937,-0.5283962811168853,-0.43474881243767677,14,1,0,1.013917630987727,198,-1.4723079635939627,25,1,2,618,25,33,5,0.06180970272154841,0.05546621205036811,1,0,0,0,5,0,3
3,0,0,65,-0.4079504358102921,0.4315440282357569,-0.6070334434783937,-0.5283962811168853,-0.1311468178383423,14,2,1,-0.9865639414812467,688,-0.37056665370627667,20,18,2,718,25,33,5,0.06180970272154841,0.05546621205036811,1,0,0,0,5,0,3
3,0,0,65,-0.4079504358102921,0.4315440282357569,-0.6070334434783937,-0.5283962811168853,-0.5044279587391634,14,1,0,1.0138951508882488,195,-0.37056665370627667,1,19,2,602,25,33,5,0.06180970272154841,0.05546621205036811,1,0,0,0,5,0,3
3,0,0,65,-0.4079504358102921,0.4315440282357569,-0.6070334434783937,-0.5283962811168853,-0.21078012789718414,14,2,1,-0.9866388751461741,678,0.7311746561814092,29,25,2,659,25,33,5,0.06180970272154841,0.05546621205036811,1,0,0,0,5,0,3
3,0,0,65,-0.4079504358102921,0.4315440282357569,-0.6070334434783937,-0.5283962811168853,-0.6836029063715574,14,1,0,1.0138277105898141,186,-0.37056665370627667,56,2,2,556,25,33,5,0.06180970272154841,0.05546621205036811,1,0,0,0,5,0,3
3,0,0,65,-0.4079504358102921,0.4315440282357569,-0.6070334434783937,-0.5283962811168853,-0.5940154325553604,14,1,0,1.0138801641552633,193,0.7311746561814092,26,26,2,591,25,33,5,0.06180970272154841,0.05546621205036811,1,0,0,0,5,0,3
3,0,0,65,-0.4079504358102921,0.4315440282357569,-0.6070334434783937,-0.5283962811168853,-0.4646113037097424,14,1,0,1.0139026442547414,196,-0.37056665370627667,36,28,2,608,25,33,5,0.06180970272154841,0.05546621205036811,1,0,0,0,5,0,3
3,0,0,65,-0.4079504358102921,0.4315440282357569,-0.6070334434783937,-0.5283962811168853,-0.2605509466839603,14,1,0,1.013977577919669,205,0.7311746561814092,17,33,2,645,25,33,5,0.06180970272154841,0.05546621205036811,1,0,0,0,5,0,3
3,0,0,65,-0.4079504358102921,0.4315440282357569,-0.6070334434783937,-0.5283962811168853,-0.5442446137685842,14,1,0,1.013887657521756,194,0.7311746561814092,33,32,2,598,25,33,5,0.06180970272154841,0.05546621205036811,1,0,0,0,5,0,3
3,0,0,65,-0.4079504358102921,0.4315440282357569,-0.6070334434783937,-0.5283962811168853,-0.35511550237883494,14,1,0,1.0139625911866834,203,-0.9214373086501196,27,5,2,636,25,33,5,0.06180970272154841,0.05546621205036811,1,0,0,0,5,2,3
3,0,0,48,-0.7505744688701644,-2.3172606607140636,1.6473557352643882,-0.9470574243357535,-0.7781674620664321,13,1,0,1.0135879228620461,156,-0.37056665370627667,6,23,2,329,27,2,5,0.06180970272154841,0.5818317999956243,1,0,0,3,7,0,3
3,0,0,48,-0.7505744688701644,-2.3172606607140636,1.6473557352643882,-0.9470574243357535,-0.7433278889156888,13,1,0,1.0136104029615245,159,-0.9214373086501196,33,32,2,345,27,2,5,0.06180970272154841,0.5818317999956243,1,0,0,3,7,0,3
1,0,0,6,-1.6071345515198452,-2.3172606607130843,1.6473557472591918,-1.0136626062114826,-0.7682132983090768,10,1,0,1.012651252050453,43,-3.6757905833693343,16,24,0,548,32,17,5,0.06180970272154841,-0.8656735668538308,1,0,0,8,9,0,3
1,0,0,6,-1.6071345515198452,-2.3172606607130843,1.6473557472591918,-1.0136626062114826,-0.7781674620664321,10,1,0,1.0126062918514964,36,-0.37056665370627667,43,27,0,468,32,17,5,0.06180970272154841,-0.8656735668538308,1,0,0,8,9,0,3
3,0,0,64,-0.42698510431361836,0.43154402823962607,1.6473557232695846,-0.8645938658229462,-0.6686716607355245,14,1,0,1.0138576840557851,190,0.7311746561814092,16,24,2,574,18,53,5,0.06180970272154841,2.292519960817708,1,0,0,11,5,0,3
3,0,0,64,-0.42698510431361836,0.43154402823962607,1.6473557232695846,-0.8645938658229462,-0.5293133681325514,14,2,1,-0.9865864215807248,685,0.7311746561814092,41,24,2,696,18,53,5,0.06180970272154841,2.292519960817708,1,0,0,11,5,0,3
3,0,0,64,-0.42698510431361836,0.43154402823962607,1.6473557232695846,-0.8645938658229462,-0.7184424795223007,14,1,0,1.0137902437573503,182,0.7311746561814092,17,33,2,530,18,53,5,0.06180970272154841,2.292519960817708,1,0,0,11,5,0,3
3,0,0,64,-0.42698510431361836,0.43154402823962607,1.6473557232695846,-0.8645938658229462,-0.6189008419487485,14,1,0,1.0138726707887704,192,0.7311746561814092,50,11,2,586,18,53,5,0.06180970272154841,2.292519960817708,1,0,0,11,5,0,3
3,0,0,64,-0.42698510431361836,0.43154402823962607,1.6473557232695846,-0.8645938658229462,-0.5790841869193275,14,2,1,-0.9866089016802031,682,-0.37056665370627667,54,13,2,676,18,53,5,0.06180970272154841,2.292519960817708,1,0,0,11,5,0,3
3,0,0,64,-0.42698510431361836,0.43154402823962607,1.6473557232695846,-0.8645938658229462,-0.7682132983090768,14,1,0,1.0137527769248866,177,0.7311746561814092,43,27,2,501,18,53,5,0.06180970272154841,2.292519960817708,1,0,0,11,5,0,3
4,0,0,109,0.54378298935602,-2.3172606607161614,1.6473557095612377,-1.0453793594856393,-0.8080299533384978,8,1,0,1.0151989966579866,361,-3.6757905833693343,2,19,3,1032,74,84,10,0.06180970272154841,2.292519960817708,0,3,2,13,7,0,3
3,0,0,72,-0.23663841928035592,0.43154402823654936,-0.6070334343394959,-1.0326926581759766,-0.7881216258237873,14,2,1,-0.9866313817796813,679,-1.4723079635939627,12,17,2,664,56,37,12,0.06180970272154841,-0.20771658192226036,2,3,2,13,7,0,3
5,0,0,131,1.019649701939176,0.431544028237202,-0.6070334097787076,-1.0326926581759766,-0.7980757895811426,14,1,0,1.0156710787470296,420,-2.5740492734816485,61,31,4,699,40,45,5,0.06180970272154841,0.05546621205036811,2,3,2,13,7,0,3
2,0,0,45,-0.8267131428834694,0.4315440282379012,-0.6070334177752433,-1.0231776321937296,-0.7781674620664321,14,2,1,-0.986908636339913,645,-0.37056665370627667,60,10,1,688,28,75,5,0.06180970272154841,0.976605990954567,2,3,2,13,1,0,3
1,0,0,25,-1.2264411814533205,-2.317260660714856,1.6473557272678525,-0.4491043979314936,-0.7134653976436232,10,1,0,1.0129809601761337,87,0.7311746561814092,18,32,0,978,42,19,5,0.06180970272154841,0.05546621205036811,1,0,0,9,7,0,3
1,0,0,25,-1.2264411814533205,-2.317260660714856,1.6473557272678525,-0.4491043979314936,0.09282186670215029,10,0,1,-0.9873132781305213,594,-0.37056665370627667,25,18,1,262,42,19,5,0.06180970272154841,0.05546621205036811,1,0,0,9,7,0,3
1,0,0,25,-1.2264411814533205,-2.317260660714856,1.6473557272678525,-0.4491043979314936,-0.4646113037097424,10,1,0,1.0130858673070322,101,0.7311746561814092,30,29,1,57,42,19,5,0.06180970272154841,0.05546621205036811,1,0,0,9,7,0,3
1,0,0,25,-1.2264411814533205,-2.317260660714856,1.6473557272678525,-0.4491043979314936,-0.5143821224965186,10,1,0,1.0130708805740467,99,-1.4723079635939627,7,8,1,45,42,19,5,0.06180970272154841,0.05546621205036811,1,0,0,9,7,0,3
1,0,0,25,-1.2264411814533205,-2.317260660714856,1.6473557272678525,-0.4491043979314936,-0.20082596413982892,10,1,0,1.0131458142389742,109,0.7311746561814092,35,30,1,114,42,19,5,0.06180970272154841,0.05546621205036811,1,0,0,9,7,0,3
1,0,0,25,-1.2264411814533205,-2.317260660714856,1.6473557272678525,-0.4491043979314936,-0.11123849032363187,10,0,1,-0.9874031985284343,583,-0.37056665370627667,36,28,1,200,42,19,5,0.06180970272154841,0.05546621205036811,1,0,0,9,7,0,3
1,0,0,25,-1.2264411814533205,-2.317260660714856,1.6473557272678525,-0.4491043979314936,-0.07142183529421096,10,0,1,-0.9873732250624633,587,-0.37056665370627667,13,21,1,221,42,19,5,0.06180970272154841,0.05546621205036811,1,0,0,9,7,0,3
1,0,0,25,-1.2264411814533205,-2.317260660714856,1.6473557272678525,-0.4491043979314936,-0.5442446137685842,10,1,0,1.0130484004745683,96,0.7311746561814092,60,10,1,28,42,19,5,0.06180970272154841,0.05546621205036811,1,0,0,9,7,2,3
1,0,0,25,-1.2264411814533205,-2.317260660714856,1.6473557272678525,-0.4491043979314936,-0.380000911772223,10,0,1,-0.9874706388268689,574,-0.37056665370627667,31,15,1,78,42,19,5,0.06180970272154841,0.05546621205036811,1,0,0,9,7,0,3
1,0,0,25,-1.2264411814533205,-2.317260660714856,1.6473557272678525,-0.4491043979314936,-0.4198175668016439,10,1,0,1.0131008540400177,103,0.1803040012375663,59,0,1,68,42,19,5,0.06180970272154841,0.05546621205036811,1,0,0,9,7,0,3
1,0,0,25,-1.2264411814533205,-2.317260660714856,1.6473557272678525,-0.4491043979314936,0.05300521167272938,10,0,1,-0.987350744962985,590,-0.9214373086501196,43,27,1,234,42,19,5,0.06180970272154841,0.05546621205036811,1,0,0,9,7,0,3
1,0,0,25,-1.2264411814533205,-2.317260660714856,1.6473557272678525,-0.4491043979314936,-0.3401842567428021,10,1,0,1.0131233341394958,106,-0.37056665370627667,5,4,1,91,42,19,5,0.06180970272154841,0.05546621205036811,1,0,0,9,7,0,3
1,0,0,25,-1.2264411814533205,-2.317260660714856,1.6473557272678525,-0.4491043979314936,-0.25059678292660503,10,0,1,-0.9874481587273907,577,-0.37056665370627667,54,13,1,106,42,19,5,0.06180970272154841,0.05546621205036811,1,0,0,9,7,0,3
1,0,0,25,-1.2264411814533205,-2.317260660714856,1.6473557272678525,-0.4491043979314936,-0.6338320875847813,10,1,0,1.0129959469091192,89,-0.37056665370627667,24,35,0,1010,42,19,5,0.06180970272154841,0.05546621205036811,1,0,0,9,7,2,3
1,0,0,25,-1.2264411814533205,-2.317260660714856,1.6473557272678525,-0.4491043979314936,-0.5940154325553604,10,1,0,1.0130259203750902,93,-0.37056665370627667,2,19,1,9,42,19,5,0.06180970272154841,0.05546621205036811,1,0,0,9,7,0,3
1,0,0,25,-1.2264411814533205,-2.317260660714856,1.6473557272678525,-0.4491043979314936,-0.6736487426142022,10,1,0,1.0129884535426266,88,-0.37056665370627667,12,17,0,990,42,19,5,0.06180970272154841,0.05546621205036811,1,0,0,9,7,0,3
1,0,0,25,-1.2264411814533205,-2.317260660714856,1.6473557272678525,-0.4491043979314936,-0.7632362164303993,10,1,0,1.0129659734431482,85,1.282045311125252,62,12,0,964,42,19,5,0.06180970272154841,0.05546621205036811,1,0,0,9,7,0,3
1,0,0,25,-1.2264411814533205,-2.317260660714856,1.6473557272678525,-0.4491043979314936,-0.03160518026479005,10,0,1,-0.9873657316959705,588,-0.37056665370627667,48,31,1,225,42,19,5,0.06180970272154841,0.05546621205036811,1,0,0,9,7,0,3
1,0,0,25,-1.2264411814533205,-2.317260660714856,1.6473557272678525,-0.4491043979314936,0.018165638521986084,10,0,1,-0.9873582383294778,589,0.7311746561814092,33,32,1,229,42,19,5,0.06180970272154841,0.05546621205036811,1,0,0,9,7,0,3
1,0,0,25,-1.2264411814533205,-2.317260660714856,1.6473557272678525,-0.4491043979314936,0.11273019421686074,10,0,1,-0.9872982913975358,596,-2.5740492734816485,1,19,1,271,42,19,5,0.06180970272154841,0.05546621205036811,1,0,0,9,7,0,3
1,0,0,25,-1.2264411814533205,-2.317260660714856,1.6473557272678525,-0.4491043979314936,-0.15105514535305278,10,0,1,-0.9874406653608979,578,0.7311746561814092,46,20,1,121,42,19,5,0.06180970272154841,0.05546621205036811,1,0,0,9,7,0,3
1,0,0,25,-1.2264411814533205,-2.317260660714856,1.6473557272678525,-0.4491043979314936,-0.290413437956026,10,0,1,-0.9874556520938834,576,0.7311746561814092,18,32,1,97,42,19,5,0.06180970272154841,0.05546621205036811,1,0,0,9,7,0,3
2,0,0,53,-0.6554011263535332,0.4315440282379012,-0.6070334177752433,-1.029520982848561,-0.7831445439451097,14,1,0,1.0133406417677855,127,-0.9214373086501196,2,19,1,1015,7,67,5,0.06180970272154841,1.6345629758861382,1,0,0,9,7,0,3
2,0,0,57,-0.5792624523402282,0.4315440282358967,-0.6070334423360315,-1.048551034813055,-0.8130070352171754,8,1,0,1.0133481351342783,128,-4.226661238313177,20,18,1,1017,75,64,9,0.06180970272154841,1.3713801819135099,1,1,0,4,7,0,3
